assignment_id,worker_id,task_id,supervisor_id,skill,priority,status
A7538,W1310,T3209,S180,UI/UX,High,Completed
A7539,W1921,T2843,S120,Python,Medium,Completed
A7540,W1864,T4272,S148,Data Analysis,Low,On Hold
A7541,W1343,T7029,S134,Python,High,Pending
A7542,W1899,T7265,S160,DevOps,Critical,On Hold
A7543,W1813,T4825,S198,DevOps,High,Pending
A7544,W1289,T79,S162,Java,Low,Completed
A7545,W1751,T3182,S143,Java,Medium,Pending
A7546,W1541,T244,S131,Cybersecurity,Critical,On Hold
A7547,W1090,T5839,S162,DevOps,High,Pending
A7548,W1065,T4562,S152,Java,Medium,On Hold
A7549,W1352,T823,S134,UI/UX,High,On Hold
A7550,W1585,T4710,S182,Python,High,Pending
A7551,W1209,T4081,S178,Project Management,Critical,On Hold
A7552,W1962,T2875,S117,DevOps,Low,Completed
A7553,W1064,T5987,S132,UI/UX,Low,On Hold
A7554,W1161,T9523,S112,Java,High,On Hold
A7555,W1168,T9627,S186,Project Management,Low,Pending
A7556,W1021,T3688,S154,Project Management,Low,In Progress
A7557,W1296,T2911,S195,DevOps,Low,Completed
A7558,W1622,T2320,S102,Python,Critical,Completed
A7559,W1181,T643,S181,Java,Medium,On Hold
A7560,W1985,T623,S122,Java,Medium,In Progress
A7561,W1811,T4286,S188,Project Management,Low,In Progress
A7562,W1543,T8046,S158,Project Management,Medium,On Hold
A7563,W1243,T143,S157,DevOps,Medium,Completed
A7564,W1345,T687,S185,Cybersecurity,High,Pending
A7565,W1976,T9102,S171,Python,High,Completed
A7566,W1399,T9031,S111,UI/UX,Critical,On Hold
A7567,W1467,T4380,S192,Python,Critical,Completed
A7568,W1112,T6115,S174,Python,High,In Progress
A7569,W1747,T2776,S184,Python,Critical,In Progress
A7570,W1273,T5694,S125,Python,Medium,Pending
A7571,W1040,T4957,S118,Data Analysis,Critical,Pending
A7572,W1315,T4154,S156,UI/UX,High,In Progress
A7573,W1694,T4325,S126,C++,Low,On Hold
A7574,W1559,T4564,S161,C++,Medium,On Hold
A7575,W1747,T1640,S144,Java,Low,Pending
A7576,W1339,T9666,S197,UI/UX,High,In Progress
A7577,W1542,T7929,S101,Cybersecurity,Medium,On Hold
A7578,W1534,T3215,S158,C++,Critical,In Progress
A7579,W1327,T7647,S152,DevOps,High,In Progress
A7580,W1377,T7124,S135,Python,Low,Pending
A7581,W1673,T9566,S135,Project Management,High,On Hold
A7582,W1220,T6816,S140,Python,High,Pending
A7583,W1375,T333,S154,Cybersecurity,Low,Pending
A7584,W1045,T8693,S119,Python,Medium,In Progress
A7585,W1480,T9159,S134,Cybersecurity,High,In Progress
A7586,W1652,T4790,S124,Data Analysis,Medium,Completed
A7587,W1618,T4419,S190,Cybersecurity,Low,Completed
A7588,W1519,T3862,S168,Cybersecurity,Medium,On Hold
A7589,W1273,T2843,S106,Python,Critical,Completed
A7590,W1243,T2273,S195,Python,Critical,In Progress
A7591,W1750,T7233,S150,Project Management,High,In Progress
A7592,W1201,T1222,S199,Java,Low,Completed
A7593,W1028,T4938,S130,DevOps,Low,In Progress
A7594,W1352,T4863,S197,DevOps,Medium,In Progress
A7595,W1894,T1282,S198,Project Management,Critical,On Hold
A7596,W1655,T7310,S192,Cybersecurity,Critical,On Hold
A7597,W1136,T9930,S192,DevOps,Low,Completed
A7598,W1440,T4336,S119,Project Management,Medium,In Progress
A7599,W1192,T8140,S132,Java,Low,Pending
A7600,W1287,T4673,S157,Data Analysis,Critical,In Progress
A7601,W1206,T9071,S160,DevOps,Critical,In Progress
A7602,W1198,T5389,S158,Java,High,On Hold
A7603,W1231,T597,S122,UI/UX,High,Pending
A7604,W1543,T4982,S148,C++,Low,In Progress
A7605,W1967,T141,S167,Data Analysis,Medium,Completed
A7606,W1911,T4352,S160,Java,Critical,Completed
A7607,W1246,T1890,S165,Data Analysis,High,Pending
A7608,W1505,T3962,S118,Java,Low,On Hold
A7609,W1248,T5559,S107,Python,Medium,Pending
A7610,W1787,T4135,S180,Java,Medium,On Hold
A7611,W1659,T4271,S124,Cybersecurity,Critical,On Hold
A7612,W1785,T9236,S143,Java,Low,Pending
A7613,W1062,T2191,S194,DevOps,Medium,Completed
A7614,W1530,T7172,S184,DevOps,High,On Hold
A7615,W1237,T3792,S104,Cybersecurity,Medium,On Hold
A7616,W1104,T9752,S103,Data Analysis,Low,In Progress
A7617,W1405,T4853,S133,Data Analysis,High,In Progress
A7618,W1039,T527,S195,Project Management,Critical,On Hold
A7619,W1710,T8574,S198,Data Analysis,Medium,Pending
A7620,W1796,T5122,S108,Python,Critical,Completed
A7621,W1912,T8190,S182,C++,Medium,In Progress
A7622,W1830,T6966,S119,UI/UX,Medium,Pending
A7623,W1271,T5080,S164,Java,Medium,Pending
A7624,W1960,T2668,S127,Project Management,Medium,In Progress
A7625,W1665,T8253,S192,UI/UX,Critical,In Progress
A7626,W1955,T3865,S153,Java,Low,Completed
A7627,W1356,T7448,S134,Project Management,High,On Hold
A7628,W1916,T6328,S112,Data Analysis,Medium,Completed
A7629,W1972,T3740,S127,Python,Critical,In Progress
A7630,W1040,T8275,S130,Project Management,High,In Progress
A7631,W1857,T6308,S106,C++,Medium,Completed
A7632,W1464,T635,S169,Project Management,Medium,On Hold
A7633,W1985,T6950,S101,Project Management,Low,In Progress
A7634,W1695,T4248,S153,Cybersecurity,High,In Progress
A7635,W1136,T1024,S151,Data Analysis,Critical,In Progress
A7636,W1449,T7588,S142,C++,High,Completed
A7637,W1872,T8730,S103,DevOps,High,On Hold
A7638,W1041,T8052,S193,UI/UX,Critical,Pending
A7639,W1820,T5647,S159,Data Analysis,Medium,In Progress
A7640,W1291,T5666,S160,Java,High,On Hold
A7641,W1664,T508,S135,Project Management,Low,Pending
A7642,W1375,T2483,S161,Project Management,Low,Pending
A7643,W1972,T8484,S180,Cybersecurity,Low,On Hold
A7644,W1845,T93,S139,Cybersecurity,Critical,Completed
A7645,W1471,T1049,S182,Project Management,Low,In Progress
A7646,W1589,T2522,S171,Cybersecurity,High,Pending
A7647,W1869,T9406,S126,Python,Low,Pending
A7648,W1043,T5342,S144,DevOps,Critical,In Progress
A7649,W1155,T7793,S194,Python,Low,Pending
A7650,W1855,T7053,S189,Data Analysis,Critical,On Hold
A7651,W1139,T9321,S169,Project Management,Medium,On Hold
A7652,W1915,T8824,S177,Cybersecurity,Low,Pending
A7653,W1987,T8730,S194,Project Management,High,On Hold
A7654,W1735,T6037,S131,UI/UX,Critical,Pending
A7655,W1191,T4380,S194,C++,High,On Hold
A7656,W1443,T5329,S185,DevOps,Medium,On Hold
A7657,W1133,T4958,S147,DevOps,Low,On Hold
A7658,W1787,T9657,S117,UI/UX,Medium,On Hold
A7659,W1876,T7949,S162,Data Analysis,Medium,Completed
A7660,W1592,T8611,S199,Project Management,High,In Progress
A7661,W1836,T265,S110,Python,Medium,Pending
A7662,W1859,T1244,S149,Java,Low,On Hold
A7663,W1189,T9525,S120,Python,High,Pending
A7664,W1434,T9693,S110,Data Analysis,Low,Pending
A7665,W1555,T9843,S143,Cybersecurity,Medium,On Hold
A7666,W1232,T225,S179,Data Analysis,Medium,Pending
A7667,W1337,T9311,S120,Python,Critical,Pending
A7668,W1198,T6858,S148,Cybersecurity,Critical,In Progress
A7669,W1580,T8916,S158,Project Management,Critical,Completed
A7670,W1459,T7550,S158,Cybersecurity,Critical,Completed
A7671,W1620,T7159,S180,Project Management,Medium,On Hold
A7672,W1398,T5332,S166,Java,Critical,Pending
A7673,W1639,T618,S184,Python,Low,Pending
A7674,W1747,T6347,S119,UI/UX,Medium,In Progress
A7675,W1075,T1477,S191,Project Management,Low,Completed
A7676,W1930,T3719,S132,Cybersecurity,High,In Progress
A7677,W1407,T8243,S140,Python,Critical,On Hold
A7678,W1778,T4247,S162,UI/UX,Low,On Hold
A7679,W1049,T8767,S137,Python,Critical,On Hold
A7680,W1842,T8390,S103,C++,Critical,Completed
A7681,W1965,T1277,S186,Data Analysis,Critical,In Progress
A7682,W1656,T6933,S164,Project Management,Critical,In Progress
A7683,W1242,T4697,S118,Data Analysis,Low,Pending
A7684,W1461,T9245,S184,DevOps,Medium,On Hold
A7685,W1578,T3638,S112,DevOps,Critical,Completed
A7686,W1249,T7432,S167,Cybersecurity,Medium,In Progress
A7687,W1638,T8022,S181,DevOps,Low,On Hold
A7688,W1791,T5519,S110,C++,High,On Hold
A7689,W1701,T6027,S101,Cybersecurity,Medium,In Progress
A7690,W1678,T7941,S161,Data Analysis,Low,Completed
A7691,W1520,T5586,S163,Cybersecurity,High,Pending
A7692,W1075,T5555,S113,Project Management,Medium,In Progress
A7693,W1114,T8839,S135,Data Analysis,Medium,On Hold
A7694,W1371,T6873,S132,Project Management,Low,Pending
A7695,W1058,T8928,S105,Python,Critical,Completed
A7696,W1334,T2503,S122,Data Analysis,Critical,Completed
A7697,W1561,T6886,S101,Java,Medium,Completed
A7698,W1688,T1864,S167,UI/UX,Low,In Progress
A7699,W1861,T2768,S180,Cybersecurity,High,Completed
A7700,W1453,T8095,S106,UI/UX,Critical,Pending
A7701,W1829,T2370,S175,C++,High,Pending
A7702,W1697,T5845,S134,Project Management,High,Pending
A7703,W1144,T5698,S137,C++,Critical,On Hold
A7704,W1496,T5686,S153,Java,Critical,On Hold
A7705,W1098,T9773,S179,Data Analysis,Critical,On Hold
A7706,W1560,T6646,S132,Python,High,In Progress
A7707,W1710,T1092,S185,Python,Medium,Completed
A7708,W1680,T2349,S159,Project Management,Critical,Completed
A7709,W1126,T6065,S199,UI/UX,Critical,Pending
A7710,W1418,T8589,S121,Java,High,On Hold
A7711,W1180,T8392,S136,DevOps,High,Completed
A7712,W1048,T2974,S142,Data Analysis,Medium,On Hold
A7713,W1368,T2188,S133,Cybersecurity,Critical,Pending
A7714,W1231,T1638,S185,C++,Low,Pending
A7715,W1513,T9607,S108,DevOps,Critical,On Hold
A7716,W1458,T7188,S152,Cybersecurity,Low,On Hold
A7717,W1005,T2478,S162,Project Management,Medium,In Progress
A7718,W1764,T1255,S101,UI/UX,Critical,Pending
A7719,W1603,T2731,S178,UI/UX,High,On Hold
A7720,W1766,T2612,S169,Project Management,Medium,Pending
A7721,W1035,T5007,S118,Project Management,High,In Progress
A7722,W1411,T4679,S122,Project Management,High,Completed
A7723,W1090,T4073,S111,Python,Medium,On Hold
A7724,W1550,T1348,S144,Data Analysis,Medium,In Progress
A7725,W1748,T153,S143,DevOps,Medium,On Hold
A7726,W1089,T4660,S194,Cybersecurity,Critical,Completed
A7727,W1621,T9287,S141,DevOps,Low,Pending
A7728,W1220,T8542,S105,Python,High,In Progress
A7729,W1649,T2879,S126,Python,Critical,On Hold
A7730,W1385,T8115,S147,Project Management,High,On Hold
A7731,W1393,T4965,S121,C++,Low,In Progress
A7732,W1527,T9672,S126,Java,Medium,Completed
A7733,W1718,T9552,S148,Project Management,Medium,Pending
A7734,W1417,T8080,S119,Java,Medium,On Hold
A7735,W1714,T9915,S137,DevOps,Low,In Progress
A7736,W1150,T677,S190,Cybersecurity,Low,Pending
A7737,W1232,T8371,S149,UI/UX,Low,Pending
A7738,W1407,T7583,S104,DevOps,High,Pending
A7739,W1457,T4050,S118,Data Analysis,High,On Hold
A7740,W1104,T7659,S133,C++,Low,On Hold
A7741,W1793,T5045,S132,Data Analysis,Critical,In Progress
A7742,W1848,T9766,S183,Java,Medium,On Hold
A7743,W1946,T662,S156,UI/UX,High,In Progress
A7744,W1336,T4221,S177,Project Management,Low,Pending
A7745,W1585,T1840,S160,DevOps,Low,In Progress
A7746,W1518,T6546,S120,Python,Low,On Hold
A7747,W1118,T5164,S123,Java,Critical,Completed
A7748,W1731,T5866,S132,C++,Medium,Completed
A7749,W1556,T9557,S198,DevOps,High,Pending
A7750,W1604,T8231,S101,UI/UX,Low,On Hold
A7751,W1996,T2478,S119,Cybersecurity,Low,In Progress
A7752,W1130,T7612,S139,Data Analysis,High,In Progress
A7753,W1245,T2524,S189,Project Management,High,Completed
A7754,W1352,T7218,S112,Data Analysis,Critical,Completed
A7755,W1456,T4578,S135,Python,Critical,Pending
A7756,W1961,T6657,S153,Project Management,Critical,In Progress
A7757,W1275,T568,S105,Cybersecurity,Medium,Completed
A7758,W1295,T7808,S152,Cybersecurity,Critical,On Hold
A7759,W1258,T5650,S102,C++,Critical,Completed
A7760,W1644,T5821,S190,UI/UX,Medium,Pending
A7761,W1655,T3904,S119,Java,High,Completed
A7762,W1930,T5913,S133,Java,Medium,Completed
A7763,W1454,T6263,S183,Java,High,In Progress
A7764,W1976,T6962,S130,Python,Critical,On Hold
A7765,W1549,T944,S135,Python,Critical,Pending
A7766,W1895,T9314,S123,Cybersecurity,High,On Hold
A7767,W1274,T8465,S184,Java,High,On Hold
A7768,W1008,T2521,S127,Cybersecurity,High,In Progress
A7769,W1027,T6425,S155,Project Management,High,Completed
A7770,W1280,T5890,S133,Python,Critical,Completed
A7771,W1709,T1270,S138,Cybersecurity,Medium,Pending
A7772,W1194,T8922,S152,DevOps,Medium,Pending
A7773,W1372,T2510,S196,Cybersecurity,Medium,Pending
A7774,W1703,T7405,S126,UI/UX,Low,Pending
A7775,W1680,T1436,S125,Project Management,Medium,Completed
A7776,W1844,T9192,S168,Cybersecurity,Low,Completed
A7777,W1010,T5969,S177,UI/UX,Medium,Completed
A7778,W1597,T7548,S129,Cybersecurity,Medium,In Progress
A7779,W1989,T9253,S156,DevOps,Medium,On Hold
A7780,W1517,T6081,S122,Java,Medium,On Hold
A7781,W1472,T3201,S170,Cybersecurity,Critical,In Progress
A7782,W1923,T424,S126,DevOps,Medium,On Hold
A7783,W1392,T2529,S112,Python,High,Completed
A7784,W1354,T6301,S163,Data Analysis,Medium,In Progress
A7785,W1439,T8091,S131,C++,Critical,In Progress
A7786,W1240,T3181,S144,C++,Low,Completed
A7787,W1392,T1501,S184,Cybersecurity,Low,Pending
A7788,W1379,T2193,S129,Cybersecurity,Medium,Completed
A7789,W1160,T2946,S168,Cybersecurity,Critical,Completed
A7790,W1551,T8752,S161,Python,Medium,Pending
A7791,W1115,T9022,S119,Project Management,Low,Pending
A7792,W1678,T7001,S197,Cybersecurity,High,On Hold
A7793,W1867,T4292,S115,UI/UX,Critical,Completed
A7794,W1722,T4465,S181,DevOps,Medium,In Progress
A7795,W1937,T3236,S167,Python,High,On Hold
A7796,W1552,T8700,S170,Python,High,Completed
A7797,W1816,T7424,S122,UI/UX,Critical,On Hold
A7798,W1619,T8320,S117,Cybersecurity,High,Completed
A7799,W1600,T7559,S128,UI/UX,Medium,Pending
A7800,W1795,T1739,S116,Project Management,Low,In Progress
A7801,W1499,T2919,S124,Python,Low,Pending
A7802,W1718,T9332,S162,Project Management,Medium,In Progress
A7803,W1789,T5728,S170,C++,Low,Pending
A7804,W1101,T6152,S113,Project Management,High,In Progress
A7805,W1825,T1198,S138,Cybersecurity,Critical,On Hold
A7806,W1417,T2892,S194,Python,High,Pending
A7807,W1733,T9134,S149,UI/UX,Medium,In Progress
A7808,W1992,T6582,S146,Python,High,Pending
A7809,W1455,T6031,S180,Python,High,Pending
A7810,W1819,T3369,S146,Project Management,Low,Pending
A7811,W1794,T3298,S191,Project Management,High,Completed
A7812,W1547,T1441,S196,Java,High,In Progress
A7813,W1271,T8188,S117,Java,Low,In Progress
A7814,W1923,T5726,S178,C++,Critical,On Hold
A7815,W1756,T6412,S141,Project Management,Low,On Hold
A7816,W1047,T2846,S134,C++,Critical,On Hold
A7817,W1606,T9368,S155,Cybersecurity,High,Completed
A7818,W1890,T7943,S174,C++,High,Pending
A7819,W1342,T2662,S160,Project Management,Critical,In Progress
A7820,W1888,T9124,S115,Cybersecurity,Medium,On Hold
A7821,W1991,T2138,S109,Java,Medium,Pending
A7822,W1006,T8506,S187,Data Analysis,Critical,In Progress
A7823,W1385,T7256,S117,Data Analysis,Medium,On Hold
A7824,W1813,T6668,S115,Data Analysis,Low,Pending
A7825,W1300,T2403,S123,Project Management,Medium,In Progress
A7826,W1951,T3398,S182,Data Analysis,Critical,Pending
A7827,W1698,T5781,S162,Java,Medium,On Hold
A7828,W1948,T8095,S162,Java,Critical,In Progress
A7829,W1303,T9077,S131,DevOps,Critical,On Hold
A7830,W1516,T8010,S145,DevOps,High,Pending
A7831,W1864,T9925,S149,Java,High,Completed
A7832,W1055,T4269,S166,Data Analysis,Critical,Pending
A7833,W1640,T7291,S117,Data Analysis,High,Completed
A7834,W1790,T6903,S114,DevOps,High,Completed
A7835,W1902,T828,S158,C++,High,Completed
A7836,W1835,T5049,S195,C++,Low,Pending
A7837,W1883,T2555,S195,C++,High,Completed
A7838,W1907,T6104,S199,DevOps,Low,On Hold
A7839,W1512,T6434,S178,Python,Low,Pending
A7840,W1788,T6324,S130,Java,Medium,Completed
A7841,W1628,T1486,S137,UI/UX,Low,In Progress
A7842,W1358,T2167,S196,Cybersecurity,Low,In Progress
A7843,W1456,T8877,S129,UI/UX,High,In Progress
A7844,W1417,T9425,S112,UI/UX,High,Pending
A7845,W1940,T1601,S119,Python,Medium,Pending
A7846,W1155,T5958,S146,Project Management,Critical,In Progress
A7847,W1824,T7728,S136,UI/UX,High,Completed
A7848,W1926,T6439,S112,Cybersecurity,Medium,Pending
A7849,W1771,T2942,S124,DevOps,Medium,Pending
A7850,W1148,T4278,S148,Java,High,In Progress
A7851,W1221,T893,S125,DevOps,High,In Progress
A7852,W1369,T9243,S164,Java,Medium,In Progress
A7853,W1802,T7599,S162,C++,Medium,On Hold
A7854,W1746,T4479,S162,Python,Medium,In Progress
A7855,W1131,T497,S186,Data Analysis,Critical,On Hold
A7856,W1824,T4723,S112,Cybersecurity,Medium,Pending
A7857,W1580,T10000,S103,Python,Low,Completed
A7858,W1146,T2019,S132,C++,High,Pending
A7859,W1499,T5133,S179,DevOps,Low,Pending
A7860,W1808,T1458,S116,C++,Low,On Hold
A7861,W1730,T6562,S193,UI/UX,High,In Progress
A7862,W1692,T3029,S115,UI/UX,Low,In Progress
A7863,W1399,T5291,S148,Cybersecurity,High,Completed
A7864,W1352,T6248,S192,Cybersecurity,High,Pending
A7865,W1492,T7738,S131,Cybersecurity,High,On Hold
A7866,W1205,T4428,S115,DevOps,Low,In Progress
A7867,W1090,T6189,S188,UI/UX,Low,In Progress
A7868,W1201,T7043,S184,Java,Critical,Completed
A7869,W1096,T6050,S150,Java,Medium,On Hold
A7870,W1341,T8357,S166,Cybersecurity,Low,On Hold
A7871,W1677,T1915,S194,Data Analysis,Critical,In Progress
A7872,W1744,T8019,S180,UI/UX,Medium,In Progress
A7873,W1168,T7346,S160,Java,High,On Hold
A7874,W1293,T639,S189,Python,Critical,On Hold
A7875,W1720,T9868,S132,DevOps,Low,Completed
A7876,W1167,T9430,S157,Cybersecurity,Low,In Progress
A7877,W1425,T273,S147,Python,Low,In Progress
A7878,W1532,T5912,S149,Data Analysis,Medium,Pending
A7879,W1975,T1058,S168,Project Management,Low,In Progress
A7880,W1140,T697,S172,Python,Critical,Completed
A7881,W1724,T6039,S121,Cybersecurity,Critical,On Hold
A7882,W1830,T1861,S151,Java,Low,Pending
A7883,W1165,T3656,S104,Java,Critical,Completed
A7884,W1542,T2296,S199,C++,Critical,Pending
A7885,W1082,T7006,S122,Cybersecurity,High,Pending
A7886,W1394,T985,S120,DevOps,High,In Progress
A7887,W1748,T7040,S135,Data Analysis,Critical,In Progress
A7888,W1523,T1825,S118,DevOps,Medium,On Hold
A7889,W1331,T8928,S190,Data Analysis,Medium,On Hold
A7890,W1103,T6697,S137,Data Analysis,High,In Progress
A7891,W1535,T5877,S127,Data Analysis,High,In Progress
A7892,W1255,T4399,S149,UI/UX,Critical,Completed
A7893,W1576,T4617,S185,Project Management,Critical,Completed
A7894,W1103,T994,S198,C++,Critical,Pending
A7895,W1468,T4152,S130,UI/UX,High,In Progress
A7896,W1216,T356,S100,Java,Medium,In Progress
A7897,W1186,T5358,S198,Project Management,Low,In Progress
A7898,W1538,T277,S155,Cybersecurity,Critical,Completed
A7899,W1071,T7787,S120,Cybersecurity,High,Pending
A7900,W1726,T541,S194,UI/UX,Low,In Progress
A7901,W1930,T3909,S192,UI/UX,Medium,On Hold
A7902,W1078,T1861,S166,Python,High,Completed
A7903,W1862,T1495,S108,Data Analysis,Low,On Hold
A7904,W1536,T7577,S102,Java,Medium,In Progress
A7905,W1140,T6404,S135,C++,Medium,Completed
A7906,W1981,T539,S126,Data Analysis,Medium,Pending
A7907,W1405,T8334,S148,UI/UX,Critical,Pending
A7908,W1924,T5478,S155,Python,Low,In Progress
A7909,W1126,T5261,S125,Project Management,Low,On Hold
A7910,W1576,T1795,S143,Project Management,Critical,Pending
A7911,W1914,T8427,S163,Project Management,Critical,In Progress
A7912,W1869,T7998,S168,Cybersecurity,Low,Pending
A7913,W1788,T6739,S103,C++,High,On Hold
A7914,W1721,T7050,S142,UI/UX,Critical,Pending
A7915,W1711,T6892,S183,Project Management,Low,Completed
A7916,W1207,T6730,S140,UI/UX,Low,In Progress
A7917,W1059,T3449,S163,Data Analysis,High,On Hold
A7918,W1267,T4321,S134,Cybersecurity,High,On Hold
A7919,W1276,T2830,S180,Project Management,High,In Progress
A7920,W1526,T6658,S129,Python,Critical,In Progress
A7921,W1617,T6479,S130,Project Management,Low,On Hold
A7922,W1884,T6993,S157,DevOps,Critical,Completed
A7923,W1837,T694,S104,DevOps,Critical,Pending
A7924,W1698,T4935,S172,Project Management,High,Pending
A7925,W1588,T354,S121,Python,Medium,Pending
A7926,W1618,T2203,S136,C++,Low,Pending
A7927,W1162,T9780,S123,Data Analysis,High,On Hold
A7928,W1991,T9053,S124,DevOps,Critical,In Progress
A7929,W1123,T6866,S189,Java,Critical,Pending
A7930,W1513,T4656,S130,DevOps,Low,Pending
A7931,W1497,T6199,S118,UI/UX,Medium,On Hold
A7932,W1054,T4492,S175,Project Management,Medium,Pending
A7933,W1034,T4040,S149,Python,Medium,In Progress
A7934,W1251,T8036,S123,Data Analysis,High,Completed
A7935,W1147,T8429,S140,Java,High,On Hold
A7936,W1248,T5862,S148,Data Analysis,Critical,Completed
A7937,W1528,T9147,S194,Java,High,In Progress
A7938,W1849,T4973,S109,Data Analysis,High,In Progress
A7939,W1554,T5662,S155,Cybersecurity,Low,In Progress
A7940,W1371,T4370,S101,Cybersecurity,Critical,Completed
A7941,W1313,T35,S148,Cybersecurity,Critical,In Progress
A7942,W1126,T6373,S119,Cybersecurity,High,In Progress
A7943,W1463,T3728,S146,Data Analysis,High,On Hold
A7944,W1682,T1542,S131,Cybersecurity,Critical,Pending
A7945,W1240,T1456,S124,UI/UX,High,Completed
A7946,W1807,T4569,S125,Cybersecurity,Low,On Hold
A7947,W1083,T5671,S172,Data Analysis,Critical,In Progress
A7948,W1393,T8290,S107,Data Analysis,Medium,In Progress
A7949,W1122,T5536,S141,Cybersecurity,Critical,In Progress
A7950,W1614,T127,S160,C++,High,On Hold
A7951,W1729,T6258,S101,C++,Low,Pending
A7952,W1700,T2376,S129,C++,Medium,On Hold
A7953,W1280,T6956,S169,Project Management,Low,Pending
A7954,W1894,T6207,S118,Data Analysis,High,Completed
A7955,W1509,T8641,S121,Cybersecurity,Medium,In Progress
A7956,W1010,T9773,S172,Project Management,High,Completed
A7957,W1941,T4181,S194,Cybersecurity,Medium,On Hold
A7958,W1024,T5198,S146,Data Analysis,Medium,In Progress
A7959,W1617,T3779,S193,C++,Critical,On Hold
A7960,W1126,T1225,S141,Java,Medium,On Hold
A7961,W1400,T7693,S166,Python,High,Pending
A7962,W1488,T2228,S112,UI/UX,Low,On Hold
A7963,W1405,T6921,S158,UI/UX,High,Completed
A7964,W1492,T5232,S134,Cybersecurity,High,In Progress
A7965,W1832,T1831,S122,DevOps,Critical,In Progress
A7966,W1038,T1076,S146,Cybersecurity,Low,On Hold
A7967,W1774,T5780,S172,Data Analysis,Medium,Pending
A7968,W1790,T3646,S179,UI/UX,Medium,In Progress
A7969,W1481,T9650,S143,Python,High,In Progress
A7970,W1378,T117,S170,Python,Medium,Completed
A7971,W1382,T690,S109,Java,Critical,On Hold
A7972,W1726,T3444,S130,DevOps,Critical,Pending
A7973,W1413,T3334,S148,C++,Medium,In Progress
A7974,W1240,T2983,S185,UI/UX,Critical,Completed
A7975,W1917,T226,S100,DevOps,High,Completed
A7976,W1001,T3596,S153,Cybersecurity,Medium,In Progress
A7977,W1091,T339,S155,Java,Medium,Pending
A7978,W1053,T8984,S110,C++,Medium,In Progress
A7979,W1391,T6218,S132,Data Analysis,Low,Completed
A7980,W1440,T2734,S159,Data Analysis,Critical,In Progress
A7981,W1286,T3021,S149,C++,Low,Pending
A7982,W1999,T8536,S148,Python,Medium,On Hold
A7983,W1150,T9056,S187,DevOps,High,Pending
A7984,W1349,T9034,S161,Java,Medium,Completed
A7985,W1935,T3453,S194,Cybersecurity,Medium,Pending
A7986,W1486,T7026,S146,C++,Critical,Pending
A7987,W1478,T3614,S186,DevOps,Medium,Completed
A7988,W1360,T6804,S118,DevOps,High,Pending
A7989,W1560,T8872,S183,C++,Low,In Progress
A7990,W1804,T9907,S136,Project Management,Medium,On Hold
A7991,W1248,T5580,S106,Project Management,Medium,Completed
A7992,W1534,T6563,S135,Cybersecurity,Medium,Completed
A7993,W1122,T1862,S140,Python,Medium,On Hold
A7994,W1211,T8080,S146,Data Analysis,High,Pending
A7995,W1300,T4019,S159,Java,Critical,Completed
A7996,W1120,T6582,S149,Cybersecurity,Critical,Completed
A7997,W1958,T7390,S169,UI/UX,Critical,In Progress
A7998,W1675,T4088,S105,Cybersecurity,Medium,Pending
A7999,W1585,T6158,S178,Java,Low,On Hold
A8000,W1091,T8943,S183,Data Analysis,High,In Progress
A8001,W1949,T3686,S141,C++,Low,In Progress
A8002,W1331,T2726,S143,UI/UX,Medium,Completed
A8003,W1580,T7485,S193,Python,Low,Completed
A8004,W1329,T4071,S146,Cybersecurity,High,Pending
A8005,W1914,T7271,S101,Java,Medium,In Progress
A8006,W1595,T7672,S140,Data Analysis,Critical,Pending
A8007,W1317,T2434,S173,DevOps,Low,In Progress
A8008,W1347,T8657,S190,Data Analysis,High,On Hold
A8009,W1102,T9365,S150,DevOps,Medium,Completed
A8010,W1130,T5165,S114,Java,High,On Hold
A8011,W1599,T550,S159,Python,High,In Progress
A8012,W1667,T7515,S186,Project Management,Medium,On Hold
A8013,W1933,T3161,S131,Data Analysis,High,Pending
A8014,W1466,T1445,S186,Cybersecurity,Medium,In Progress
A8015,W1205,T6673,S181,Python,Critical,Pending
A8016,W1241,T5196,S142,Data Analysis,Low,Completed
A8017,W1897,T7685,S109,Project Management,Low,Completed
A8018,W1919,T4574,S191,Data Analysis,Low,In Progress
A8019,W1846,T3196,S124,Data Analysis,High,Pending
A8020,W1686,T3027,S114,Data Analysis,Medium,Completed
A8021,W1901,T5327,S149,Cybersecurity,Medium,Completed
A8022,W1237,T6403,S191,Python,Critical,In Progress
A8023,W1148,T2018,S137,C++,High,On Hold
A8024,W1336,T1247,S190,Data Analysis,Low,Pending
A8025,W1687,T7079,S109,DevOps,Medium,Completed
A8026,W1715,T301,S114,Data Analysis,High,On Hold
A8027,W1416,T469,S119,Project Management,Critical,Pending
A8028,W1477,T2239,S111,Java,High,Completed
A8029,W1943,T3122,S170,Project Management,Low,Completed
A8030,W1266,T3429,S196,UI/UX,High,Completed
A8031,W1521,T4054,S108,Python,Medium,On Hold
A8032,W1181,T7425,S172,C++,Medium,Pending
A8033,W1038,T5118,S108,Project Management,Critical,On Hold
A8034,W1237,T7154,S142,Cybersecurity,Low,Completed
A8035,W1655,T7411,S184,UI/UX,Medium,In Progress
A8036,W1252,T6315,S171,DevOps,Medium,In Progress
A8037,W1036,T71,S195,C++,Medium,In Progress
A8038,W1359,T6894,S170,Project Management,Critical,Completed
